"","x"
"269",-10.7970892016143
"270",-9.82481449576346
"271",-6.35689070225065
"272",-6.91859333687985
"273",-9.22712254653669
"274",-11.7534371029333
"275",-15.2782500684993
"276",-14.9480069759837
"277",-15.0480038517274
"278",-15.8133676118657
"279",-16.9632931714657
"280",-13.860632431109
"281",-12.5190532779292
"282",-10.9784462668935
"283",-8.90990159151195
"284",-6.47673973614332
"285",-7.81568341217301
"286",-8.25347838232558
"287",-19.8502172486213
"288",-37.9244219373058
"289",-30.1369534352879
"290",-39.1439465808988
"291",-39.1439465808988
"292",-39.1439465808988
"293",-24.9430391134309
"294",-12.0912408026564
"295",-7.32653403656419
"296",-9.28576803477168
"297",-7.42225108089144
"298",-6.25739898518847
"299",-6.99278198147865
"300",-11.0411159008941
"301",-13.0041514506099
"302",-15.1018099486359
"303",-13.2505045914599
"304",-6.66655374400831
"305",-4.38705497127565
"306",-4.74724178357876
"307",-4.94036760267391
"308",-6.24349392336273
"309",-4.29413992078607
"310",-5.281440426627
"311",-6.6019965252307
"312",-7.80166672269148
"313",-4.0797813260796
"314",-4.46120688947811
"315",-4.02740172435881
"316",-5.68026092195378
"317",-6.24354985875715
"318",-7.5843892592701
"319",-5.76840855074893
"320",-9.22706914294395
"321",-7.22212530595133
"322",-7.86071988858461
"323",-7.67362875905739
"324",-7.03325345667422
"325",-8.38282095137448
"326",-13.0896947022066
"327",-15.3649835618352
"328",-14.3266546799758
"329",-10.8568186720324
"330",-12.1590020365278
"331",-14.5423223076014
"332",-11.190408529131
"333",-6.61371236215137
"334",-7.63384366311672
"335",-7.60179235394008
"336",-8.61656949760712
"337",-11.4602404341598
"338",-9.7461973725483
"339",-13.7479364522142
"340",-35.2497218305226
"341",-20.9382715309338
"342",-25.0083787749411
"343",-29.9474639490598
"344",-19.6388620804414
"345",-13.3038388106404
"346",-7.86065845257764
"347",-6.56460932842507
"348",-5.86503422077472
"349",-5.96831192185593
"350",-6.18001753229411
"351",-6.36696909286838
"352",-9.72808998065426
"353",-12.7953740439391
"354",-14.7416499779104
"355",-10.6873331491219
"356",-12.4098788657926
"357",-6.55083185506333
"358",-6.31969120508446
"359",-6.48262742667218
"360",-3.61579463487143
"361",-3.53628582231891
"362",-3.39509559744531
"363",-3.94146429046023
"364",-4.34942171387793
"365",-8.79200335453916
"366",-4.07396597655929
"367",-3.4593656357876
"368",-3.3865055555878
"369",-4.19892293364554
"370",-3.87480009647015
"371",-4.348496171658
"372",-4.77729668662468
"373",-4.49635920991544
"374",-4.42988396273667
"375",-7.6341778885593
"376",-10.1628667146931
"377",-7.43589727219329
"378",-12.2530659714985
"379",-10.7836983556756
"380",-13.7338960549081
"381",-14.4108816939494
"382",-15.1012468082316
"383",-17.1370297438498
"384",-14.3690676144263
"385",-13.3576767345818
"386",-14.930230147469
"387",-16.1557827725792
"388",-19.5932170045818
"389",-20.9583668900554
"390",-21.1629377184533
"391",-20.164241104116
"392",-16.4314266251211
"393",-16.1950755069839
"394",-10.2078978443373
"395",-7.62676508772145
"396",-11.411915831496
"397",-25.8929657425939
"398",-39.1439465808988
"399",-39.1439465808988
"400",-39.1439465808988
"401",-39.1439465808988
"402",-39.1439465808988
"403",-39.1439465808988
"404",-38.3760942964664
"405",-27.6430752645257
"406",-9.36350387599339
"407",-12.7315429758162
"408",-14.7132650207909
"409",-11.5747916343064
"410",-4.45892657427957
"411",-7.6460417841128
"412",-7.18046497837072
"413",-4.29285330211394
"414",-6.30641026709559
"415",-3.53942844360882
"416",-4.02832970694987
"417",-3.39515026714327
"418",-6.18752640906247
"419",-3.79259995910541
"420",-6.95886737042366
"421",-6.92028101198099
"422",-5.19056438082344
"423",-4.19006867750423
"424",-4.38134575789287
"425",-4.91845784567682
"426",-4.92545519506677
"427",-15.5242324737185
"428",-15.6178016171446
"429",-8.30851893110606
"430",-5.90771565870795
"431",-6.11867718882502
"432",-7.32687254942706
"433",-7.59981016418359
"434",-5.5102435675621
"435",-5.61121727053824
"436",-6.51337774884261
"437",-6.05316855817146
"438",-5.84694358036569
"439",-6.87282963212486
"440",-6.07257326336313
"441",-6.44754830403709
"442",-6.74486149499248
"443",-8.87876735228437
"444",-7.52652907857195
"445",-6.31992523108432
"446",-8.36074963566941
"447",-10.1013627297761
"448",-8.72380981902427
"449",-7.27915748177267
"450",-7.63675057619467
"451",-7.41419222549751
"452",-8.52638238884759
"453",-6.77259933773076
"454",-6.62241482091586
"455",-6.69441014313077
"456",-6.39064650318381
"457",-8.79960518716228
"458",-11.3688886430428
"459",-7.56633060442259
