S,E,I,R,H
96080.5,2954.2,1779.4,3018275.557794908,4041.9
92255,3518.3,2139.6,3029086.6006607786,4969.5
89923.5,2647.8,1997,3040256.1214651247,5556.9
89728.1,1650.9,1287.4,3049828.988454142,4136.3
90471.2,1054.8,830.6,3057673.9138414953,2667.5
91886.9,673.8,519.7,3064381.1783355377,1695.9
92905.8,729,458.3,3070612.2332216226,1162.9
93862.6,823.7,509.2,3076699.96860271,1195
94378.1,947,576.6,3082944.5779006593,1335
94813.8,834.8,609.2,3089536.6575496728,1521.6
95405.7,864,523.4,3095657.6461727154,1356
95751.3,992.8,598.7,3101764.2347957594,1402.3
96009.2,1115.4,688.9,3107702.6363339536,1581.2
96284.3,1004.5,729,3113858.529197612,1838.8
97149.1,796.6,518.3,3119576.703692882,1565.2
97639.5,947.9,570.2,3124946.9228098346,1354.2
97783.3,1111.3,695.5,3130436.413785504,1564
97417.4,1354.9,825.7,3136200.869566358,1900.5
96589.2,1625.4,1002,3142265.482902179,2325.2
95315.4,1902.5,1162.9,3148588.3828589586,2744.2
93803.2,2113.3,1315.6,3155185.5645222454,3125.2
93521.6,1522.5,1165.3,3161416.316165003,3276.5
93776.5,1364.5,859.7,3166833.0678077596,2440.1
93166.2,1506.1,950.1,3172156.322961009,2297
92615.7,1621.4,1019.3,3177457.5337998895,2482.9
91729.9,1769.8,1109.6,3182829.1567249647,2671.4
90538.2,1911.1,1199.7,3188458.034271811,2905.8
89255.4,2022.7,1280.9,3194056.170935139,3148.1
88511.1,1497.8,1173,3199841.4227000945,3243.3
89237.9,892.6,714.8,3204473.8190681487,2349.8
90454.9,533.3,419.5,3208065.3525614473,1426.7
91973.6,327.4,255.3,3211004.2546011684,848.9
93337.2,334.1,216.3,3213578.877334481,559.6
94657.5,368.6,220.2,3216103.431013097,567
96141.5,399.3,244,3218229.0504966537,576.7
97520.2,359.1,258.2,3220540.46998021,630.4
98930,366.1,235,3222594.325524764,570
100067.6,421.4,263,3224801.9492688808,608.6
101062.9,487.3,307.1,3226954.15589662,704.2
102187.5,441.8,317.5,3229063.7914127978,765.1
103535,332,222.5,3230992.8329573134,683.2
104658.6,407.3,242.6,3232750.0290231374,581.5
105484,541,315.6,3234608.492148188,734.8
105705.5,740,442.8,3236821.4626103905,1013.6
105665.9,959.7,569.5,3239228.933409934,1323.8
105484.8,1173.7,691.6,3241626.7333834814,1573
104898.2,1436.8,847.8,3244337.0013519935,1947.3
104505.2,1201.6,894.8,3247270.7859508796,2322.9
104556.5,1127.6,699.5,3249841.370549767,1973.8
103976.1,1403.7,824.1,3252205.164920601,1924.7
102990.1,1641.2,1001.6,3254936.189258909,2292.3
100936.5,2039.7,1253.1,3258370.214901288,2882.5
98677.7,2379.9,1468.1,3262048.934093832,3454
95911.1,2691.3,1675.5,3266178.4805018,3958.8
93811.6,2158.6,1640.2,3270643.8496626597,4375
93665.3,1328.1,1040.2,3273958.7063302333,3385.9
94174.3,824.6,638.8,3275982.8805735367,2156.8
95066.5,519.6,412.2,3277221.636994891,1308.7
95948.9,523.2,330.6,3277883.5714353393,890.6
96615.1,576.8,361.3,3278598.7171048326,880.5
97311.1,634.2,384.6,3279134.066856565,914.8
98055.5,597.9,426,3279696.6166082975,1018.6
98900.4,564.1,356.6,3280145.2114454224,948.8
99442.4,667.3,402.1,3280619.9316226207,981.8
99871.8,751.9,458.9,3281123.349810468,1086.4
100281.2,713.6,495.2,3281742.395527724,1218.6
101327.2,445.8,336.4,3282085.958080607,1085
102012.8,552.4,346.3,3282178.635012544,830.3
102382.3,677.6,417.1,3282469.173105365,949
102637.5,838.7,518.7,3282720.2891683932,1206
102416.3,1073,639.9,3283338.906696792,1530.4
101687.3,1293.4,797.4,3284338.820368015,1851.3
100870.7,1515,915.9,3285464.134039236,2158.1
100151.5,1339,980.7,3286833.3100242084,2486.2
100195.8,1102.7,704.5,3287835.6797804744,2126.3
99699.7,1311.8,804.4,3288471.239549646,1885.8
98944.3,1493.5,918,3289356.4238678296,2182.1
96959.9,1862.2,1178.4,3291073.4903571443,2739
95040.5,2128.5,1325.1,3292901.4477142747,3192.7
92949,2297.1,1447.1,3294981.0438595633,3506.6
91303.3,1943.1,1433.9,3297217.532732525,3777.9
91612.8,1124.3,900.2,3298459.7814696217,2986.4
92562.6,689.2,544.2,3298432.2603353304,1829.4
93879.2,414.9,327.6,3297729.9846001104,1096
95280.2,366.7,242.8,3296506.3119355217,669.7
96574.4,380.4,244.5,3295241.0392709346,601.2
97857.8,418.7,246.6,3293887.168945876,619.1
99093.5,434.3,288,3292557.503227913,670.4
100731,367.3,226.6,3290955.312779175,617.1
102295.8,375.9,229.5,3289266.3124847733,524
103736.5,418.2,260.3,3287600.0248482213,592.1
105190.2,441.6,276,3285924.348454294,645
106997.9,266.6,200.4,3284158.952321174,615.6
108633.9,328.4,197.2,3282216.771136608,455.6
110270.2,391.7,225.2,3280228.5563558536,511.6
111914.2,429.9,252.4,3278211.993017361,552
113303,530.9,308.9,3276356.094558981,698.3
114631,660.3,382.7,3274463.184535123,834.9
115870.7,793.1,458.4,3272653.2745112656,993.3
116798,840.8,591.1,3271140.7632049993,1334.2
118083.6,772.5,473.4,3269629.9419644396,1308.6
118733.5,1069.1,603.1,3268111.5465422045,1340.6
118877.3,1458.6,836.6,3266889.0495536183,1760.1
118399.6,1915.4,1094.9,3266175.3520618947,2397.2
116884.1,2571.3,1481.8,3266152.914793807,3173.1
113765.9,3444.1,2004.2,3267368.797279087,4320.1
109903.9,3713.3,2511.4,3269924.85520018,5762.8
108828.3,2507.2,1870.4,3272312.8997090175,5617.2
109111.3,1734.9,1318.4,3272795.2882879823,3982.2
109874.2,1220.4,919.1,3272387.2768669426,2834.4
110741.5,1217.6,736.5,3271122.1315722773,2008.8
111103.7,1524.9,873.3,3269732.5862776106,2011.5
111227.7,1886.1,1085.1,3268436.4025681484,2453.7
110254.6,2352.6,1381.1,3268044.4588685445,3061
110134.6,2122.8,1259.9,3267903.6187908472,3353.9
108559.4,2677.4,1593.4,3267973.9121550014,3528.7
105862.8,3322.1,1972.5,3269025.49775554,4445.3
102137.2,3956.5,2386.6,3271076.5636519417,5491.1
101283.5,2428.8,1847.9,3273369.087162241,5658.1
99180,2854.2,1783.1,3274480.872257368,4353
96559.6,3216.7,2002.2,3275887.9761428237,4770.2
92732.4,3632.6,2305.7,3278360.1718942774,5555.2
88769.7,3888.9,2470.9,3281265.767645732,6181.9
84969.2,3862.4,2541.4,3284382.090400126,6368.1
81643.8,3687.6,2454.5,3287328.799463069,6360.4
79388.1,2898.9,2214.5,3289968.8366251322,6021.7
79164.1,1771.9,1343.3,3291545.5616549514,4573.9
79050,1677.3,1136.8,3291312.0194197083,3092.6
78870,1571.9,1015.8,3291067.5630717822,2823.2
79163.9,1445,981,3290282.0476341643,2560.6
79558.5,1351.6,915.2,3289390.1125636557,2399.3
80246.9,1227,822.3,3288261.1301186043,2227.6
81206.1,1018.3,771.2,3286899.218980899,1999.3
83262.3,538.5,443.4,3284987.5757234385,1537.1
85563.2,303,246.6,3282450.1911739158,872.2
87936.8,179.1,141.2,3279637.1066243956,492.4
90395.1,144.6,102.2,3276577.53799292,287.8
92730.8,160.7,101.1,3273551.482686748,244.8
95083.5,169.7,100.7,3270509.7682881146,259.6
97463.9,147.3,90.2,3267480.0448806644,204.6
99922.2,104.3,64.9,3264403.790909907,178.5
102171.5,140.1,83.9,3261410.3020565794,194.7
104476.7,170.3,103.6,3258362.914708635,235.6
106729.7,184.1,111.6,3255391.2630645763,244.6
